dataset_id,canonical_smiles,murcko_scaffold,scaffold_key,split
D3R_012169,COCCOc1ccc(-c2ccc(N(c3ccc(OC)cc3C)c3ccc(OC)cc3C)cc2)cc1,c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,train
D3R_012170,COCCOc1ccc(-c2ccc(N(c3ccc(OC)cc3COC)c3ccc(OC)cc3COC)cc2)cc1,c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,train
D3R_012171,COCCOc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,train
D3R_012172,COCCOc1ccc(-c2ccc(N(c3ccccc3C)c3ccccc3C)cc2)cc1,c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,train
D3R_012173,COCCOc1ccc(-c2ccc(N(c3ccccc3COC)c3ccccc3COC)cc2)cc1,c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,train
D3R_012174,COCCOc1ccc(-c2ccc(N)cc2)cc1,c1ccc(-c2ccccc2)cc1,c1ccc(-c2ccccc2)cc1,train
D3R_012175,COCCOc1ccc(-c2ccc(NC(C)=O)cc2)cc1,c1ccc(-c2ccccc2)cc1,c1ccc(-c2ccccc2)cc1,train
D3R_012176,COCCOc1ccc(-c2ccc(O)cc2)cc1,c1ccc(-c2ccccc2)cc1,c1ccc(-c2ccccc2)cc1,train
D3R_012177,COCCOc1ccc(-c2ccc(OC)cc2)cc1,c1ccc(-c2ccccc2)cc1,c1ccc(-c2ccccc2)cc1,train
D3R_012178,COCCOc1ccc(-c2ccc(OCCOC)cc2)cc1,c1ccc(-c2ccccc2)cc1,c1ccc(-c2ccccc2)cc1,train
D3R_012179,COCCOc1ccc(-c2ccccc2)c2c1C(C)(C)CCC2(C)C,c1ccc(-c2cccc3c2CCCC3)cc1,c1ccc(-c2cccc3c2CCCC3)cc1,train
D3R_012180,COCCOc1ccc(-c2ccccc2)cc1,c1ccc(-c2ccccc2)cc1,c1ccc(-c2ccccc2)cc1,train
D3R_012181,COCCOc1ccc(C(=O)Nc2cn(C)c(=O)cc2C)cc1,O=C(Nc1ccc(=O)[nH]c1)c1ccccc1,O=C(Nc1ccc(=O)[nH]c1)c1ccccc1,train
D3R_012182,COCCOc1ccc(C)c2c1C(C)(C)CCC2(C)C,c1ccc2c(c1)CCCC2,c1ccc2c(c1)CCCC2,train
D3R_012183,COCCOc1ccc(C)cc1,c1ccccc1,c1ccccc1,train
D3R_012184,COCCOc1ccc(CC(F)(F)F)c2c1C(C)(C)CCC2(C)C,c1ccc2c(c1)CCCC2,c1ccc2c(c1)CCCC2,train
D3R_012185,COCCOc1ccc(CC(F)(F)F)cc1,c1ccccc1,c1ccccc1,train
D3R_012186,COCCOc1ccc(CNc2c(C)cc(C)cc2C)cc1,c1ccc(CNc2ccccc2)cc1,c1ccc(CNc2ccccc2)cc1,train
D3R_012187,COCCOc1ccc(CNc2ccc(F)c(Cl)c2)cc1,c1ccc(CNc2ccccc2)cc1,c1ccc(CNc2ccccc2)cc1,train
D3R_012188,COCCOc1ccc(Cl)cc1S(=O)(=O)NC1CCCCC1,O=S(=O)(NC1CCCCC1)c1ccccc1,O=S(=O)(NC1CCCCC1)c1ccccc1,test
D3R_012189,COCCOc1ccc(Cl)cc1S(=O)(=O)Oc1ccccc1F,O=S(=O)(Oc1ccccc1)c1ccccc1,O=S(=O)(Oc1ccccc1)c1ccccc1,train
D3R_012190,COCCOc1ccc(N(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)c2c1C(C)(C)CCC2(C)C,c1ccc(N(c2ccccc2)c2cccc3c2CCCC3)cc1,c1ccc(N(c2ccccc2)c2cccc3c2CCCC3)cc1,train
D3R_012191,COCCOc1ccc(N(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)cc1,c1ccc(N(c2ccccc2)c2ccccc2)cc1,c1ccc(N(c2ccccc2)c2ccccc2)cc1,train
D3R_012192,COCCOc1ccc(N(c2ccc(C(F)(F)F)cc2COC)c2ccc(C(F)(F)F)cc2COC)c2c1C(C)(C)CCC2(C)C,c1ccc(N(c2ccccc2)c2cccc3c2CCCC3)cc1,c1ccc(N(c2ccccc2)c2cccc3c2CCCC3)cc1,train
D3R_012193,COCCOc1ccc(N(c2ccc(C(F)(F)F)cc2COC)c2ccc(C(F)(F)F)cc2COC)cc1,c1ccc(N(c2ccccc2)c2ccccc2)cc1,c1ccc(N(c2ccccc2)c2ccccc2)cc1,train
D3R_012194,COCCOc1ccc(N(c2ccc(OC)cc2)c2ccc(OC)cc2)c2c1C(C)(C)CCC2(C)C,c1ccc(N(c2ccccc2)c2cccc3c2CCCC3)cc1,c1ccc(N(c2ccccc2)c2cccc3c2CCCC3)cc1,train
D3R_012195,COCCOc1ccc(N(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,c1ccc(N(c2ccccc2)c2ccccc2)cc1,c1ccc(N(c2ccccc2)c2ccccc2)cc1,train
D3R_012196,COCCOc1ccc(N(c2ccc(OC)cc2C)c2ccc(OC)cc2C)c2c1C(C)(C)CCC2(C)C,c1ccc(N(c2ccccc2)c2cccc3c2CCCC3)cc1,c1ccc(N(c2ccccc2)c2cccc3c2CCCC3)cc1,train
D3R_012197,COCCOc1ccc(N(c2ccc(OC)cc2C)c2ccc(OC)cc2C)cc1,c1ccc(N(c2ccccc2)c2ccccc2)cc1,c1ccc(N(c2ccccc2)c2ccccc2)cc1,train
D3R_012198,COCCOc1ccc(N(c2ccc(OC)cc2COC)c2ccc(OC)cc2COC)c2c1C(C)(C)CCC2(C)C,c1ccc(N(c2ccccc2)c2cccc3c2CCCC3)cc1,c1ccc(N(c2ccccc2)c2cccc3c2CCCC3)cc1,train
D3R_012199,COCCOc1ccc(N(c2ccc(OC)cc2COC)c2ccc(OC)cc2COC)cc1,c1ccc(N(c2ccccc2)c2ccccc2)cc1,c1ccc(N(c2ccccc2)c2ccccc2)cc1,train
D3R_012200,COCCOc1ccc(N(c2ccccc2)c2ccccc2)c2c1C(C)(C)CCC2(C)C,c1ccc(N(c2ccccc2)c2cccc3c2CCCC3)cc1,c1ccc(N(c2ccccc2)c2cccc3c2CCCC3)cc1,train
D3R_012201,COCCOc1ccc(N(c2ccccc2)c2ccccc2)cc1,c1ccc(N(c2ccccc2)c2ccccc2)cc1,c1ccc(N(c2ccccc2)c2ccccc2)cc1,train
D3R_012202,COCCOc1ccc(N(c2ccccc2C)c2ccccc2C)c2c1C(C)(C)CCC2(C)C,c1ccc(N(c2ccccc2)c2cccc3c2CCCC3)cc1,c1ccc(N(c2ccccc2)c2cccc3c2CCCC3)cc1,train
D3R_012203,COCCOc1ccc(N(c2ccccc2C)c2ccccc2C)cc1,c1ccc(N(c2ccccc2)c2ccccc2)cc1,c1ccc(N(c2ccccc2)c2ccccc2)cc1,train
D3R_012204,COCCOc1ccc(N(c2ccccc2COC)c2ccccc2COC)c2c1C(C)(C)CCC2(C)C,c1ccc(N(c2ccccc2)c2cccc3c2CCCC3)cc1,c1ccc(N(c2ccccc2)c2cccc3c2CCCC3)cc1,train
D3R_012205,COCCOc1ccc(N(c2ccccc2COC)c2ccccc2COC)cc1,c1ccc(N(c2ccccc2)c2ccccc2)cc1,c1ccc(N(c2ccccc2)c2ccccc2)cc1,train
D3R_012206,COCCOc1ccc(N)c2c1C(C)(C)CCC2(C)C,c1ccc2c(c1)CCCC2,c1ccc2c(c1)CCCC2,train
D3R_012207,COCCOc1ccc(N)cc1,c1ccccc1,c1ccccc1,train
D3R_012208,COCCOc1ccc(NC(=O)N2CCC[C@@H]3CCC[C@@H]32)cn1,O=C(Nc1cccnc1)N1CCC[C@@H]2CCC[C@@H]21,O=C(Nc1cccnc1)N1CCCC2CCCC21,valid
D3R_012209,COCCOc1ccc(NC(=O)N2C[C@@H](c3ccccc3)O[C@@H](C)C2)cc1F,O=C(Nc1ccccc1)N1CCO[C@H](c2ccccc2)C1,O=C(Nc1ccccc1)N1CCOC(c2ccccc2)C1,train
D3R_012210,COCCOc1ccc(NC(=O)NCc2ccccn2)cn1,O=C(NCc1ccccn1)Nc1cccnc1,O=C(NCc1ccccn1)Nc1cccnc1,train
D3R_012211,COCCOc1ccc(NC(=O)[C@H]2OCCc3ccccc32)cn1,O=C(Nc1cccnc1)[C@H]1OCCc2ccccc21,O=C(Nc1cccnc1)C1OCCc2ccccc21,test
D3R_012212,COCCOc1ccc(NC(=O)c2cccc(F)c2)cn1,O=C(Nc1cccnc1)c1ccccc1,O=C(Nc1cccnc1)c1ccccc1,train
D3R_012213,COCCOc1ccc(NC(C)=O)c2c1C(C)(C)CCC2(C)C,c1ccc2c(c1)CCCC2,c1ccc2c(c1)CCCC2,train
D3R_012214,COCCOc1ccc(NC(C)=O)cc1,c1ccccc1,c1ccccc1,train
D3R_012215,COCCOc1ccc(N[C@H]2CC(=O)N(c3ccc(F)cc3F)C2=O)cc1F,O=C1C[C@H](Nc2ccccc2)C(=O)N1c1ccccc1,O=C1CC(Nc2ccccc2)C(=O)N1c1ccccc1,train
D3R_012216,COCCOc1ccc(Nc2snc(Cl)c2C#N)cc1F,c1ccc(Nc2ccns2)cc1,c1ccc(Nc2ccns2)cc1,train
D3R_012217,COCCOc1ccc(O)c2c1C(C)(C)CCC2(C)C,c1ccc2c(c1)CCCC2,c1ccc2c(c1)CCCC2,train
D3R_012218,COCCOc1ccc(O)cc1,c1ccccc1,c1ccccc1,train
D3R_012219,COCCOc1ccc(OC)c2c1C(C)(C)CCC2(C)C,c1ccc2c(c1)CCCC2,c1ccc2c(c1)CCCC2,train
D3R_012220,COCCOc1ccc(OC)cc1,c1ccccc1,c1ccccc1,train
D3R_012221,COCCOc1ccc(OCCOC)c2c1C(C)(C)CCC2(C)C,c1ccc2c(c1)CCCC2,c1ccc2c(c1)CCCC2,train
D3R_012222,COCCOc1ccc(OCCOC)cc1,c1ccccc1,c1ccccc1,train
D3R_012223,COCCOc1ccc(S(=O)(=O)N[C@@H]2CCCc3ccccc32)cc1,O=S(=O)(N[C@@H]1CCCc2ccccc21)c1ccccc1,O=S(=O)(NC1CCCc2ccccc21)c1ccccc1,train
D3R_012224,COCCOc1ccc2c(C)cc(=O)oc2c1,O=c1ccc2ccccc2o1,O=c1ccc2ccccc2o1,train
D3R_012225,COCCOc1ccc2c(c1)SC1C=CC(C)=CC1N2,C1=CC2Nc3ccccc3SC2C=C1,C1=CC2Nc3ccccc3SC2C=C1,train
D3R_012226,COCCOc1ccc2c(c1)SC1C=CC(C)=CC1S2,C1=CC2Sc3ccccc3SC2C=C1,C1=CC2Sc3ccccc3SC2C=C1,train
D3R_012227,COCCOc1ccc2c(c1)SC1C=CC(CC(F)(F)F)=CC1N2,C1=CC2Nc3ccccc3SC2C=C1,C1=CC2Nc3ccccc3SC2C=C1,train
D3R_012228,COCCOc1ccc2c(c1)SC1C=CC(CC(F)(F)F)=CC1S2,C1=CC2Sc3ccccc3SC2C=C1,C1=CC2Sc3ccccc3SC2C=C1,train
D3R_012229,COCCOc1ccc2c(c1)SC1C=CC(N(c3ccc(C(F)(F)F)cc3)c3ccc(C(F)(F)F)cc3)=CC1N2,C1=CC2Sc3ccccc3NC2C=C1N(c1ccccc1)c1ccccc1,C1=CC2Sc3ccccc3NC2C=C1N(c1ccccc1)c1ccccc1,train
D3R_012230,COCCOc1ccc2c(c1)SC1C=CC(N(c3ccc(C(F)(F)F)cc3)c3ccc(C(F)(F)F)cc3)=CC1S2,C1=CC2Sc3ccccc3SC2C=C1N(c1ccccc1)c1ccccc1,C1=CC2Sc3ccccc3SC2C=C1N(c1ccccc1)c1ccccc1,train
D3R_012231,COCCOc1ccc2c(c1)SC1C=CC(N(c3ccc(C(F)(F)F)cc3COC)c3ccc(C(F)(F)F)cc3COC)=CC1S2,C1=CC2Sc3ccccc3SC2C=C1N(c1ccccc1)c1ccccc1,C1=CC2Sc3ccccc3SC2C=C1N(c1ccccc1)c1ccccc1,train
D3R_012232,COCCOc1ccc2c(c1)SC1C=CC(N(c3ccc(OC)cc3)c3ccc(OC)cc3)=CC1N2,C1=CC2Sc3ccccc3NC2C=C1N(c1ccccc1)c1ccccc1,C1=CC2Sc3ccccc3NC2C=C1N(c1ccccc1)c1ccccc1,train
D3R_012233,COCCOc1ccc2c(c1)SC1C=CC(N(c3ccc(OC)cc3C)c3ccc(OC)cc3C)=CC1N2,C1=CC2Sc3ccccc3NC2C=C1N(c1ccccc1)c1ccccc1,C1=CC2Sc3ccccc3NC2C=C1N(c1ccccc1)c1ccccc1,train
D3R_012234,COCCOc1ccc2c(c1)SC1C=CC(N(c3ccc(OC)cc3C)c3ccc(OC)cc3C)=CC1S2,C1=CC2Sc3ccccc3SC2C=C1N(c1ccccc1)c1ccccc1,C1=CC2Sc3ccccc3SC2C=C1N(c1ccccc1)c1ccccc1,train
D3R_012235,COCCOc1ccc2c(c1)SC1C=CC(N(c3ccc(OC)cc3COC)c3ccc(OC)cc3COC)=CC1N2,C1=CC2Sc3ccccc3NC2C=C1N(c1ccccc1)c1ccccc1,C1=CC2Sc3ccccc3NC2C=C1N(c1ccccc1)c1ccccc1,train
D3R_012236,COCCOc1ccc2c(c1)SC1C=CC(N(c3ccccc3)c3ccccc3)=CC1N2,C1=CC2Sc3ccccc3NC2C=C1N(c1ccccc1)c1ccccc1,C1=CC2Sc3ccccc3NC2C=C1N(c1ccccc1)c1ccccc1,train
D3R_012237,COCCOc1ccc2c(c1)SC1C=CC(N(c3ccccc3)c3ccccc3)=CC1S2,C1=CC2Sc3ccccc3SC2C=C1N(c1ccccc1)c1ccccc1,C1=CC2Sc3ccccc3SC2C=C1N(c1ccccc1)c1ccccc1,train
D3R_012238,COCCOc1ccc2c(c1)SC1C=CC(N(c3ccccc3C)c3ccccc3C)=CC1N2,C1=CC2Sc3ccccc3NC2C=C1N(c1ccccc1)c1ccccc1,C1=CC2Sc3ccccc3NC2C=C1N(c1ccccc1)c1ccccc1,train
D3R_012239,COCCOc1ccc2c(c1)SC1C=CC(N(c3ccccc3C)c3ccccc3C)=CC1S2,C1=CC2Sc3ccccc3SC2C=C1N(c1ccccc1)c1ccccc1,C1=CC2Sc3ccccc3SC2C=C1N(c1ccccc1)c1ccccc1,train
D3R_012240,COCCOc1ccc2c(c1)SC1C=CC(N(c3ccccc3COC)c3ccccc3COC)=CC1N2,C1=CC2Sc3ccccc3NC2C=C1N(c1ccccc1)c1ccccc1,C1=CC2Sc3ccccc3NC2C=C1N(c1ccccc1)c1ccccc1,train
D3R_012241,COCCOc1ccc2c(c1)SC1C=CC(N)=CC1N2,C1=CC2Nc3ccccc3SC2C=C1,C1=CC2Nc3ccccc3SC2C=C1,train
D3R_012242,COCCOc1ccc2c(c1)SC1C=CC(N)=CC1S2,C1=CC2Sc3ccccc3SC2C=C1,C1=CC2Sc3ccccc3SC2C=C1,train
D3R_012243,COCCOc1ccc2c(c1)SC1C=CC(NC(C)=O)=CC1N2,C1=CC2Nc3ccccc3SC2C=C1,C1=CC2Nc3ccccc3SC2C=C1,train
D3R_012244,COCCOc1ccc2c(c1)SC1C=CC(NC(C)=O)=CC1S2,C1=CC2Sc3ccccc3SC2C=C1,C1=CC2Sc3ccccc3SC2C=C1,train
D3R_012245,COCCOc1ccc2c(c1)SC1C=CC(O)=CC1N2,C1=CC2Nc3ccccc3SC2C=C1,C1=CC2Nc3ccccc3SC2C=C1,train
D3R_012246,COCCOc1ccc2c(c1)SC1C=CC(O)=CC1S2,C1=CC2Sc3ccccc3SC2C=C1,C1=CC2Sc3ccccc3SC2C=C1,train
D3R_012247,COCCOc1ccc2c(c1)SC1C=CC(OC)=CC1N2,C1=CC2Nc3ccccc3SC2C=C1,C1=CC2Nc3ccccc3SC2C=C1,train
D3R_012248,COCCOc1ccc2c(c1)SC1C=CC(OC)=CC1S2,C1=CC2Sc3ccccc3SC2C=C1,C1=CC2Sc3ccccc3SC2C=C1,train
D3R_012249,COCCOc1ccc2c(c1)SC1C=CC(c3ccccc3)=CC1N2,C1=CC2Sc3ccccc3NC2C=C1c1ccccc1,C1=CC2Sc3ccccc3NC2C=C1c1ccccc1,train
D3R_012250,COCCOc1ccc2c(c1)SC1C=CC(c3ccccc3)=CC1S2,C1=CC2Sc3ccccc3SC2C=C1c1ccccc1,C1=CC2Sc3ccccc3SC2C=C1c1ccccc1,train
D3R_012251,COCCOc1ccc2nc3c(-c4ccccc4)cccc3nc2c1,c1ccc(-c2cccc3nc4ccccc4nc23)cc1,c1ccc(-c2cccc3nc4ccccc4nc23)cc1,train
D3R_012252,COCCOc1ccc2nc3c(C)cccc3nc2c1,c1ccc2nc3ccccc3nc2c1,c1ccc2nc3ccccc3nc2c1,train
D3R_012253,COCCOc1ccc2nc3c(CC(F)(F)F)cccc3nc2c1,c1ccc2nc3ccccc3nc2c1,c1ccc2nc3ccccc3nc2c1,train
D3R_012254,COCCOc1ccc2nc3c(N(c4ccc(C(F)(F)F)cc4)c4ccc(C(F)(F)F)cc4)cccc3nc2c1,c1ccc(N(c2ccccc2)c2cccc3nc4ccccc4nc23)cc1,c1ccc(N(c2ccccc2)c2cccc3nc4ccccc4nc23)cc1,train
D3R_012255,COCCOc1ccc2nc3c(N(c4ccc(OC)cc4C)c4ccc(OC)cc4C)cccc3nc2c1,c1ccc(N(c2ccccc2)c2cccc3nc4ccccc4nc23)cc1,c1ccc(N(c2ccccc2)c2cccc3nc4ccccc4nc23)cc1,train
D3R_012256,COCCOc1ccc2nc3c(N(c4ccccc4C)c4ccccc4C)cccc3nc2c1,c1ccc(N(c2ccccc2)c2cccc3nc4ccccc4nc23)cc1,c1ccc(N(c2ccccc2)c2cccc3nc4ccccc4nc23)cc1,train
D3R_012257,COCCOc1ccc2nc3c(N)cccc3nc2c1,c1ccc2nc3ccccc3nc2c1,c1ccc2nc3ccccc3nc2c1,train
D3R_012258,COCCOc1ccc2nc3c(O)cccc3nc2c1,c1ccc2nc3ccccc3nc2c1,c1ccc2nc3ccccc3nc2c1,train
D3R_012259,COCCOc1ccc2nc3c(OC)cccc3nc2c1,c1ccc2nc3ccccc3nc2c1,c1ccc2nc3ccccc3nc2c1,train
D3R_012260,COCCOc1ccc2nc3c(OCCOC)cccc3nc2c1,c1ccc2nc3ccccc3nc2c1,c1ccc2nc3ccccc3nc2c1,train
D3R_012261,COCCOc1cccc(C(=O)c2cccc(-c3ccccc3)c2)c1,O=C(c1ccccc1)c1cccc(-c2ccccc2)c1,O=C(c1ccccc1)c1cccc(-c2ccccc2)c1,train
D3R_012262,COCCOc1cccc(C(=O)c2cccc(C)c2)c1,O=C(c1ccccc1)c1ccccc1,O=C(c1ccccc1)c1ccccc1,train
D3R_012263,COCCOc1cccc(C(=O)c2cccc(N(c3ccc(C(F)(F)F)cc3COC)c3ccc(C(F)(F)F)cc3COC)c2)c1,O=C(c1ccccc1)c1cccc(N(c2ccccc2)c2ccccc2)c1,O=C(c1ccccc1)c1cccc(N(c2ccccc2)c2ccccc2)c1,train
D3R_012264,COCCOc1cccc(C(=O)c2cccc(N(c3ccc(OC)cc3)c3ccc(OC)cc3)c2)c1,O=C(c1ccccc1)c1cccc(N(c2ccccc2)c2ccccc2)c1,O=C(c1ccccc1)c1cccc(N(c2ccccc2)c2ccccc2)c1,train
D3R_012265,COCCOc1cccc(C(=O)c2cccc(N(c3ccc(OC)cc3C)c3ccc(OC)cc3C)c2)c1,O=C(c1ccccc1)c1cccc(N(c2ccccc2)c2ccccc2)c1,O=C(c1ccccc1)c1cccc(N(c2ccccc2)c2ccccc2)c1,train
D3R_012266,COCCOc1cccc(C(=O)c2cccc(N(c3ccc(OC)cc3COC)c3ccc(OC)cc3COC)c2)c1,O=C(c1ccccc1)c1cccc(N(c2ccccc2)c2ccccc2)c1,O=C(c1ccccc1)c1cccc(N(c2ccccc2)c2ccccc2)c1,train
D3R_012267,COCCOc1cccc(C(=O)c2cccc(N(c3ccccc3)c3ccccc3)c2)c1,O=C(c1ccccc1)c1cccc(N(c2ccccc2)c2ccccc2)c1,O=C(c1ccccc1)c1cccc(N(c2ccccc2)c2ccccc2)c1,train
D3R_012268,COCCOc1cccc(C(=O)c2cccc(N(c3ccccc3C)c3ccccc3C)c2)c1,O=C(c1ccccc1)c1cccc(N(c2ccccc2)c2ccccc2)c1,O=C(c1ccccc1)c1cccc(N(c2ccccc2)c2ccccc2)c1,train
D3R_012269,COCCOc1cccc(C(=O)c2cccc(NC(C)=O)c2)c1,O=C(c1ccccc1)c1ccccc1,O=C(c1ccccc1)c1ccccc1,train
D3R_012270,COCCOc1cccc(C(=O)c2cccc(O)c2)c1,O=C(c1ccccc1)c1ccccc1,O=C(c1ccccc1)c1ccccc1,train
D3R_012271,COCCOc1cccc(C(=O)c2cccc(OC)c2)c1,O=C(c1ccccc1)c1ccccc1,O=C(c1ccccc1)c1ccccc1,train
D3R_012272,COCCOc1cccc(C(=O)c2cccc(OCCOC)c2)c1,O=C(c1ccccc1)c1ccccc1,O=C(c1ccccc1)c1ccccc1,train
D3R_012273,COCCOc1cccc(CN2CCN(C(=O)OC)CC2)c1,c1ccc(CN2CCNCC2)cc1,c1ccc(CN2CCNCC2)cc1,train
D3R_012274,COCCOc1cccc(CNC(=O)c2c(C)cc(C)[nH]c2=O)c1,O=C(NCc1ccccc1)c1ccc[nH]c1=O,O=C(NCc1ccccc1)c1ccc[nH]c1=O,train
D3R_012275,COCCOc1cccc(N[C@@H]2CC(=O)N(c3ccc(C)c(Cl)c3)C2=O)c1,O=C1C[C@@H](Nc2ccccc2)C(=O)N1c1ccccc1,O=C1CC(Nc2ccccc2)C(=O)N1c1ccccc1,train
D3R_012276,COCCOc1cccc2nc3cc(-c4ccccc4)ccc3nc12,c1ccc(-c2ccc3nc4ccccc4nc3c2)cc1,c1ccc(-c2ccc3nc4ccccc4nc3c2)cc1,train
D3R_012277,COCCOc1cccc2nc3cc(C)ccc3nc12,c1ccc2nc3ccccc3nc2c1,c1ccc2nc3ccccc3nc2c1,train
D3R_012278,COCCOc1cccc2nc3cc(CC(F)(F)F)ccc3nc12,c1ccc2nc3ccccc3nc2c1,c1ccc2nc3ccccc3nc2c1,train
D3R_012279,COCCOc1cccc2nc3cc(N(c4ccc(OC)cc4)c4ccc(OC)cc4)ccc3nc12,c1ccc(N(c2ccccc2)c2ccc3nc4ccccc4nc3c2)cc1,c1ccc(N(c2ccccc2)c2ccc3nc4ccccc4nc3c2)cc1,train
D3R_012280,COCCOc1cccc2nc3cc(N(c4ccc(OC)cc4C)c4ccc(OC)cc4C)ccc3nc12,c1ccc(N(c2ccccc2)c2ccc3nc4ccccc4nc3c2)cc1,c1ccc(N(c2ccccc2)c2ccc3nc4ccccc4nc3c2)cc1,train
D3R_012281,COCCOc1cccc2nc3cc(N(c4ccc(OC)cc4COC)c4ccc(OC)cc4COC)ccc3nc12,c1ccc(N(c2ccccc2)c2ccc3nc4ccccc4nc3c2)cc1,c1ccc(N(c2ccccc2)c2ccc3nc4ccccc4nc3c2)cc1,train
D3R_012282,COCCOc1cccc2nc3cc(N(c4ccccc4)c4ccccc4)ccc3nc12,c1ccc(N(c2ccccc2)c2ccc3nc4ccccc4nc3c2)cc1,c1ccc(N(c2ccccc2)c2ccc3nc4ccccc4nc3c2)cc1,train
D3R_012283,COCCOc1cccc2nc3cc(N(c4ccccc4C)c4ccccc4C)ccc3nc12,c1ccc(N(c2ccccc2)c2ccc3nc4ccccc4nc3c2)cc1,c1ccc(N(c2ccccc2)c2ccc3nc4ccccc4nc3c2)cc1,train
D3R_012284,COCCOc1cccc2nc3cc(NC(C)=O)ccc3nc12,c1ccc2nc3ccccc3nc2c1,c1ccc2nc3ccccc3nc2c1,train
D3R_012285,COCCOc1cccc2nc3cc(O)ccc3nc12,c1ccc2nc3ccccc3nc2c1,c1ccc2nc3ccccc3nc2c1,train
D3R_012286,COCCOc1cccc2nc3cc(OC)ccc3nc12,c1ccc2nc3ccccc3nc2c1,c1ccc2nc3ccccc3nc2c1,train
D3R_012287,COCCOc1ccccc1NS(=O)(=O)c1cccc2ccccc12,O=S(=O)(Nc1ccccc1)c1cccc2ccccc12,O=S(=O)(Nc1ccccc1)c1cccc2ccccc12,train
D3R_012288,COCCOc1ncccc1CNC(=O)N1CCCC[C@H]1C,O=C(NCc1cccnc1)N1CCCCC1,O=C(NCc1cccnc1)N1CCCCC1,train
D3R_012289,COCCOc1ncccc1NC(=O)N(C)Cc1ccccn1,O=C(NCc1ccccn1)Nc1cccnc1,O=C(NCc1ccccn1)Nc1cccnc1,train
D3R_012290,COCCS(=O)(=O)CC(=O)Nc1nc2ccc(N)cc2s1,c1ccc2scnc2c1,c1ccc2scnc2c1,train
D3R_012291,COCCS(=O)(=O)NC[C@H](O)c1c(F)cccc1F,c1ccccc1,c1ccccc1,train
D3R_012292,COCCS(=O)(=O)[C@@H]1Cc2ccc(OC)cc2[C@@H]1N,c1ccc2c(c1)CCC2,c1ccc2c(c1)CCC2,train
D3R_012293,COCCSCCC(=O)Nc1nc2ccc(N)cc2s1,c1ccc2scnc2c1,c1ccc2scnc2c1,train
D3R_012294,COCCSc1ccc(N)cn1,c1ccncc1,c1ccncc1,train
D3R_012295,COCCSc1ccc([C@@H](C)Nc2nccnc2C#N)cc1,c1ccc(CNc2cnccn2)cc1,c1ccc(CNc2cnccn2)cc1,train
D3R_012296,COCC[C@@H](C)C(=O)N(Cc1cccnc1)c1ccc(F)cc1,c1ccc(NCc2cccnc2)cc1,c1ccc(NCc2cccnc2)cc1,train
D3R_012297,COCC[C@@H](C)C(=O)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,O=S(=O)(c1ccccc1)N1CCNCC1,O=S(=O)(c1ccccc1)N1CCNCC1,train
D3R_012298,COCC[C@@H](C)C(=O)NCc1cn2cc(Cl)ccc2n1,c1ccn2ccnc2c1,c1ccn2ccnc2c1,train
D3R_012299,COCC[C@@H](C)C(=O)Nc1cc(S(=O)(=O)N(C)C)ccc1C,c1ccccc1,c1ccccc1,train
D3R_012300,COCC[C@@H](C)C(=O)Nc1ccc2c(C)n[nH]c2c1,c1ccc2[nH]ncc2c1,c1ccc2[nH]ncc2c1,train
D3R_012301,COCC[C@@H](C)NC(=O)C(=O)Nc1cccnc1C,c1ccncc1,c1ccncc1,train
D3R_012302,COCC[C@@H](C)NC(=O)Nc1ccc(C)c(S(C)(=O)=O)c1,c1ccccc1,c1ccccc1,train
D3R_012303,COCC[C@@H](C)NS(=O)(=O)c1cc(C)c(C)s1,c1ccsc1,c1ccsc1,train
D3R_012304,COCC[C@@H](C)Nc1nc(Br)cs1,c1cscn1,c1cscn1,train
D3R_012305,COCC[C@@H](O)Cc1nc(C(C)(C)C)cs1,c1cscn1,c1cscn1,train
D3R_012306,COCC[C@@](C)(O)c1ccc(Cl)cc1F,c1ccccc1,c1ccccc1,train
D3R_012307,COCC[C@H](C)C(=O)N1CC[C@@H](Nc2ccccc2)C1,c1ccc(N[C@@H]2CCNC2)cc1,c1ccc(NC2CCNC2)cc1,train
D3R_012308,COCC[C@H](C)C(=O)Nc1c[nH]cc(Br)c1=O,O=c1cc[nH]cc1,O=c1cc[nH]cc1,train
